,country,year,SP.POP.TOTL,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,NY.GDP.PCAP.KD,NY.GDP.PCAP.PP.KD,adminregion,capitalCity,iso3c,incomeLevel,iso2c,latitude,lendingType,longitude,region,sat,ee_nightlights_sum
125,Australia,2011,22340024.0,62216.5471294,50130.0,40090.0,52346.9024869,41763.1185117,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F18,1991796
126,Australia,2010,22031750.0,51845.6548606,46530.0,37650.0,51845.6548606,41363.2158809,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F18,2297890
127,Australia,2009,21691700.0,42715.132262,44010.0,38850.0,51616.6945121,41180.547992,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F16,1728816
128,Australia,2008,21249200.0,49628.115127,42360.0,35950.0,51749.8951427,41286.8173882,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F15,1565099
129,Australia,2008,21249200.0,49628.115127,42360.0,35950.0,51749.8951427,41286.8173882,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F16,1721654
130,Australia,2007,20827600.0,40957.8304392,37310.0,34930.0,50910.3422974,40617.0099439,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F15,1423739
131,Australia,2007,20827600.0,40957.8304392,37310.0,34930.0,50910.3422974,40617.0099439,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F16,1744799
132,Australia,2006,20697900.0,36084.8589777,34140.0,32990.0,49374.0555374,39391.3380706,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F15,1464303
133,Australia,2006,20697900.0,36084.8589777,34140.0,32990.0,49374.0555374,39391.3380706,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F16,1602514
134,Australia,2005,20394800.0,33982.9504272,30310.0,31350.0,48656.4750161,38818.8419166,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F15,1436307
135,Australia,2005,20394800.0,33982.9504272,30310.0,31350.0,48656.4750161,38818.8419166,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F16,1429179
136,Australia,2004,20127400.0,30440.8548786,25490.0,30420.0,47771.0477704,38112.4352098,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F15,1381936
137,Australia,2004,20127400.0,30440.8548786,25490.0,30420.0,47771.0477704,38112.4352098,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F16,1669830
138,Australia,2003,19895400.0,23440.0053222,21110.0,28860.0,46402.6842596,37020.7349419,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F14,1525118
139,Australia,2003,19895400.0,23440.0053222,21110.0,28860.0,46402.6842596,37020.7349419,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F15,1366172
140,Australia,2002,19651400.0,20059.4520721,19960.0,27900.0,45579.1940824,36363.7425272,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F14,1620117
141,Australia,2002,19651400.0,20059.4520721,19960.0,27900.0,45579.1940824,36363.7425272,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F15,1864034
142,Australia,2001,19413000.0,19495.1459334,20110.0,26630.0,44425.5711122,35443.3653792,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F14,1552536
143,Australia,2001,19413000.0,19495.1459334,20110.0,26630.0,44425.5711122,35443.3653792,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F15,1719566
144,Australia,2000,19153000.0,21665.115454,21110.0,25610.0,44176.311733,35244.502629,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F14,1503093
145,Australia,2000,19153000.0,21665.115454,21110.0,25610.0,44176.311733,35244.502629,,Canberra,AUS,High income,AU,-35.282,Not classified,149.129,East Asia & Pacific,F15,1792275
146,Austria,2012,8429991.0,48324.2540368,49830.0,45900.0,47951.5567754,44154.0088845,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F18,1333996
147,Austria,2011,8391643.0,51123.5613292,50310.0,44170.0,47808.6234915,44022.3952746,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F18,1099439
148,Austria,2010,8363404.0,46659.8408181,49350.0,42240.0,46659.8408181,42964.5910285,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F18,1576392
149,Austria,2009,8343323.0,47654.1872091,48710.0,40610.0,45887.1306214,42253.0760082,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F16,995107
150,Austria,2008,8321496.0,51386.3766512,48790.0,41450.0,47824.3748926,44036.8992354,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F15,982571
151,Austria,2008,8321496.0,51386.3766512,48790.0,41450.0,47824.3748926,44036.8992354,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F16,967897
152,Austria,2007,8295487.0,46586.6502529,44200.0,39160.0,47243.340452,43501.8801125,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F15,770092
153,Austria,2007,8295487.0,46586.6502529,44200.0,39160.0,47243.340452,43501.8801125,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F16,930047
154,Austria,2006,8268641.0,40430.9936145,41260.0,37730.0,45740.2390422,42117.8175822,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F15,820718
155,Austria,2006,8268641.0,40430.9936145,41260.0,37730.0,45740.2390422,42117.8175822,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F16,845478
156,Austria,2005,8227829.0,38242.0425175,38500.0,34580.0,44476.7796886,40954.4185337,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F15,862265
157,Austria,2005,8227829.0,38242.0425175,38500.0,34580.0,44476.7796886,40954.4185337,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F16,853765
158,Austria,2004,8171966.0,36693.4026205,33620.0,33750.0,43842.2955191,40370.1826603,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F15,687396
159,Austria,2004,8171966.0,36693.4026205,33620.0,33750.0,43842.2955191,40370.1826603,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F16,791648
160,Austria,2003,8121423.0,32102.9305524,27940.0,32140.0,42952.9479751,39551.2674466,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F14,869210
161,Austria,2003,8121423.0,32102.9305524,27940.0,32140.0,42952.9479751,39551.2674466,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F15,741428
162,Austria,2002,8081957.0,26351.375677,24950.0,31110.0,42838.7686414,39446.1306033,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F14,892700
163,Austria,2002,8081957.0,26351.375677,24950.0,31110.0,42838.7686414,39446.1306033,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F15,925866
164,Austria,2001,8042293.0,24489.7355313,25270.0,29460.0,42348.8114234,38994.975796,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F14,939758
165,Austria,2001,8042293.0,24489.7355313,25270.0,29460.0,42348.8114234,38994.975796,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F15,979310
166,Austria,2000,8011566.0,24517.267446,26690.0,29270.0,41944.7623334,38622.9255788,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F14,854265
167,Austria,2000,8011566.0,24517.267446,26690.0,29270.0,41944.7623334,38622.9255788,,Vienna,AUT,High income,AT,48.2201,Not classified,16.3798,Europe & Central Asia,F15,924048
168,Azerbaijan,2012,9295784.0,7393.77187698,6290.0,14870.0,5820.07984747,15888.2179951,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F18,403419
169,Azerbaijan,2011,9173082.0,7189.69122921,5530.0,14590.0,5770.96970271,15754.1523626,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F18,310691
170,Azerbaijan,2010,9054332.0,5842.80578359,5370.0,14600.0,5842.80578359,15950.2574579,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F18,397559
171,Azerbaijan,2009,8947243.0,4950.29479142,4800.0,13720.0,5639.00168941,15393.8932908,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F16,227654
172,Azerbaijan,2008,8763400.0,5574.60380219,3870.0,12310.0,5262.1013555,14364.9942337,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F15,190447
173,Azerbaijan,2008,8763400.0,5574.60380219,3870.0,12310.0,5262.1013555,14364.9942337,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F16,279106
174,Azerbaijan,2007,8581300.0,3851.43786871,2710.0,10560.0,4851.17690872,13243.2128559,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F15,207373
175,Azerbaijan,2007,8581300.0,3851.43786871,2710.0,10560.0,4851.17690872,13243.2128559,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F16,335034
176,Azerbaijan,2006,8484550.0,2473.08577637,1890.0,8570.0,3923.65815355,10711.1822716,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F15,217677
177,Azerbaijan,2006,8484550.0,2473.08577637,1890.0,8570.0,3923.65815355,10711.1822716,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F16,267643
178,Azerbaijan,2005,8391850.0,1578.36733031,1270.0,6280.0,2949.44281844,8051.67483806,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F15,220491
179,Azerbaijan,2005,8391850.0,1578.36733031,1270.0,6280.0,2949.44281844,8051.67483806,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F16,222127
180,Azerbaijan,2004,8306500.0,1045.02641528,950.0,5100.0,2357.39602637,6435.44812947,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F15,217567
181,Azerbaijan,2004,8306500.0,1045.02641528,950.0,5100.0,2357.39602637,6435.44812947,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F16,234076
182,Azerbaijan,2003,8234100.0,883.614008968,820.0,4650.0,2158.00717069,5891.13710834,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F14,206390
183,Azerbaijan,2003,8234100.0,883.614008968,820.0,4650.0,2158.00717069,5891.13710834,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F15,223383
184,Azerbaijan,2002,8171950.0,763.10121222,720.0,4120.0,1955.41315046,5338.07631839,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F14,198538
185,Azerbaijan,2002,8171950.0,763.10121222,720.0,4120.0,1955.41315046,5338.07631839,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F15,339816
186,Azerbaijan,2001,8111200.0,703.67125044,660.0,3710.0,1781.24639507,4862.61903093,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F14,155703
187,Azerbaijan,2001,8111200.0,703.67125044,660.0,3710.0,1781.24639507,4862.61903093,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F15,258223
188,Azerbaijan,2000,8048600.0,655.097432603,610.0,3340.0,1633.39443541,4458.99842303,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F14,146480
189,Azerbaijan,2000,8048600.0,655.097432603,610.0,3340.0,1633.39443541,4458.99842303,Europe & Central Asia (excluding high income),Baku,AZE,Upper middle income,AZ,40.3834,IBRD,49.8932,Europe & Central Asia,F15,256380
190,"Bahamas, The",2012,372388.0,22112.6083547,21450.0,22490.0,21844.1869085,22814.5367129,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F18,25197
191,"Bahamas, The",2011,366711.0,21514.8986532,21290.0,21990.0,21701.1707343,22665.1675571,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F18,23700
192,"Bahamas, The",2010,360830.0,21920.5165868,21660.0,21770.0,21920.5165868,22894.2570639,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F18,27427
193,"Bahamas, The",2009,354780.0,22043.0125712,22280.0,21760.0,21956.4618507,22931.7990675,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F16,19130
194,"Bahamas, The",2008,348587.0,23657.3653062,23800.0,23160.0,23320.2201969,24356.1374961,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F15,17929
195,"Bahamas, The",2008,348587.0,23657.3653062,23800.0,23160.0,23320.2201969,24356.1374961,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F16,22293
196,"Bahamas, The",2007,342259.0,24306.1424243,23860.0,23260.0,24316.4858032,25396.6586355,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F15,18099
197,"Bahamas, The",2007,342259.0,24306.1424243,23860.0,23260.0,24316.4858032,25396.6586355,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F16,22750
198,"Bahamas, The",2006,335801.0,23721.1562801,23610.0,22780.0,24430.7354036,25515.9833655,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F15,19349
199,"Bahamas, The",2006,335801.0,23721.1562801,23610.0,22780.0,24430.7354036,25515.9833655,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F16,20769
200,"Bahamas, The",2005,329243.0,23405.8795479,23510.0,22070.0,24305.6177221,25385.3077789,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F15,18383
201,"Bahamas, The",2005,329243.0,23405.8795479,23510.0,22070.0,24305.6177221,25385.3077789,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F16,19474
202,"Bahamas, The",2004,322539.0,21995.5199216,22780.0,21380.0,23996.0750358,25062.0147668,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F15,18310
203,"Bahamas, The",2004,322539.0,21995.5199216,22780.0,21380.0,23996.0750358,25062.0147668,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F16,21425
204,"Bahamas, The",2003,315757.0,22008.4337006,21640.0,21010.0,24296.9616985,25376.2672424,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F14,17971
205,"Bahamas, The",2003,315757.0,22008.4337006,21640.0,21010.0,24296.9616985,25376.2672424,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F15,18018
206,"Bahamas, The",2002,309170.0,22505.4047935,21230.0,21190.0,25132.4806303,26248.9011117,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F14,17153
207,"Bahamas, The",2002,309170.0,22505.4047935,21230.0,21190.0,25132.4806303,26248.9011117,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F15,23360
208,"Bahamas, The",2001,303138.0,21497.3081567,20870.0,20720.0,24957.5701924,26066.2209037,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F14,18331
209,"Bahamas, The",2001,303138.0,21497.3081567,20870.0,20720.0,24957.5701924,26066.2209037,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F15,22836
210,"Bahamas, The",2000,297891.0,21241.1653927,20330.0,20130.0,24747.3941776,25846.7085719,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F14,18568
211,"Bahamas, The",2000,297891.0,21241.1653927,20330.0,20130.0,24747.3941776,25846.7085719,,Nassau,BHS,High income,BS,25.0661,Not classified,-77.339,Latin America & Caribbean ,F15,22162
212,Bahrain,2012,1333577.0,23063.132287,19470.0,35880.0,20392.8611506,40251.1106034,,Manama,BHR,High income,BH,26.1921,Not classified,50.5354,Middle East & North Africa,F18,32101
213,Bahrain,2011,1306014.0,22238.7119502,17860.0,34530.0,20101.8498376,39676.7170222,,Manama,BHR,High income,BH,26.1921,Not classified,50.5354,Middle East & North Africa,F18,31847
214,Bahrain,2010,1261319.0,20386.0175551,18660.0,35790.0,20386.0175551,40237.6028216,,Manama,BHR,High income,BH,26.1921,Not classified,50.5354,Middle East & North Africa,F18,31917
215,Bahrain,2009,1196774.0,19166.7082382,18650.0,35230.0,20592.9058422,40645.955689,,Manama,BHR,High income,BH,26.1921,Not classified,50.5354,Middle East & North Africa,F16,28015
216,Bahrain,2008,1115777.0,23043.0253174,20840.0,39380.0,21540.7105504,42516.7178082,,Manama,BHR,High income,BH,26.1921,Not classified,50.5354,Middle East & North Africa,F15,27416
217,Bahrain,2008,1115777.0,23043.0253174,20840.0,39380.0,21540.7105504,42516.7178082,,Manama,BHR,High income,BH,26.1921,Not classified,50.5354,Middle East & North Africa,F16,27165
218,Bahrain,2007,1026568.0,21167.6187062,19840.0,40420.0,22036.4017772,43495.1054041,,Manama,BHR,High income,BH,26.1921,Not classified,50.5354,Middle East & North Africa,F15,25496
219,Bahrain,2007,1026568.0,21167.6187062,19840.0,40420.0,22036.4017772,43495.1054041,,Manama,BHR,High income,BH,26.1921,Not classified,50.5354,Middle East & North Africa,F16,26981
220,Bahrain,2006,940808.0,19669.3195546,18220.0,39380.0,22203.8992579,43825.7093136,,Manama,BHR,High income,BH,26.1921,Not classified,50.5354,Middle East & North Africa,F15,25368
221,Bahrain,2006,940808.0,19669.3195546,18220.0,39380.0,22203.8992579,43825.7093136,,Manama,BHR,High income,BH,26.1921,Not classified,50.5354,Middle East & North Africa,F16,25537
222,Bahrain,2005,867014.0,18418.0726744,16970.0,38740.0,22629.9048618,44666.5525161,,Manama,BHR,High income,BH,26.1921,Not classified,50.5354,Middle East & North Africa,F15,24994
223,Bahrain,2005,867014.0,18418.0726744,16970.0,38740.0,22629.9048618,44666.5525161,,Manama,BHR,High income,BH,26.1921,Not classified,50.5354,Middle East & North Africa,F16,24037
224,Bahrain,2004,807989.0,16275.1804236,14970.0,37030.0,22743.5608037,44890.8848378,,Manama,BHR,High income,BH,26.1921,Not classified,50.5354,Middle East & North Africa,F15,24744
225,Bahrain,2004,807989.0,16275.1804236,14970.0,37030.0,22743.5608037,44890.8848378,,Manama,BHR,High income,BH,26.1921,Not classified,50.5354,Middle East & North Africa,F16,25373
226,Bahrain,2003,761595.0,14541.6160485,13240.0,35710.0,22554.5094807,44517.7382914,,Manama,BHR,High income,BH,26.1921,Not classified,50.5354,Middle East & North Africa,F14,24979
